Stress,eyeMoveUp,eyeMoveDown,eyeMoveLeft,eyeMoveRight,blinkSpeed,blinkStrength,walking,roll,pitch,yaw,accX,accY,accZ
2.5148,0.0025,0.006666667,0.009166667,0.0075,0.475,0.168333333,8.33E-04,-0.829108333,-1.441541667,308.6706,-0.287708333,-2.760052083,-15.65104167
3.0023,0.0175,0.033333333,0.041666667,0.0425,3.9,2.379166667,0,-6.45875,18.15375833,165.3371833,1.850416667,2.062395833,-15.55770833
3.1405,0.004166667,0.0075,0.0125,0.011666667,1.416666667,0.819166667,0,-0.438125,30.72416667,182.3017167,-0.256822917,6.043229167,-14.87364583
3.0059,0.025,0.025833333,0.035833333,0.0375,2.041666667,1.1375,8.33E-04,-4.148583333,32.16224167,283.0185917,0.726614583,6.30453125,-14.07088542
3.0497,0.0225,0.0275,0.039166667,0.045833333,4.733333333,3.696666667,0.001666667,-17.00351667,8.639941667,246.66655,4.294635417,0.198489583,-14.45697917
2.6186,0.0275,0.025,0.034166667,0.04,1.533333333,0.96,0,-9.256566667,7.709191667,247.2493417,2.181145833,-0.199479167,-15.69260417
3.9659,0.012510425,0.018348624,0.030859049,0.037531276,2.201834862,1.840700584,0,-5.154028357,8.201326105,68.8910759,1.219140951,-0.155494162,-15.82626147
2.1293,0.003333333,0.006666667,0.010833333,0.010833333,1.958333333,1.046666667,0,-11.08881667,1.400166667,102.727525,2.974270833,-1.494583333,-15.32765625
2.2243,0.015833333,0.014166667,0.029166667,0.0225,2.675,1.860833333,0,-5.272883333,30.713475,21.23088333,1.150989583,6.032708333,-14.78130208
2.3096,0.039134055,0.034138218,0.054954205,0.048293089,4.038301415,2.458784346,0,-4.881748543,25.44936719,33.07767694,0.958003747,4.327331391,-15.10132182
2.267,0.006666667,0.006666667,0.009166667,0.011666667,1.933333333,1.305833333,0,-12.12603333,9.010366667,268.6873417,3.005625,0.364114583,-15.45666667
2.9353,0.005,0.009166667,0.011666667,0.009166667,1.933333333,1.541666667,0,-5.675283333,34.684575,165.8687333,1.100208333,6.89,-14.3228125
3.6249,0.01,0.024166667,0.016666667,0.015833333,1.7,0.990833333,0,-5.261208333,5.704058333,116.0543917,1.09484375,-0.796458333,-15.81192708
1.625,0.0225,0.0175,0.0625,0.051666667,3.616666667,2.425,0.006666667,-1.251608333,44.639125,119.094475,0.005625,8.939583333,-12.3221875
1.8133,0.005,0.011666667,0.010833333,0.013333333,1.308333333,0.900833333,0,-5.441441667,27.60405,82.948525,0.902447917,5.283854167,-15.05067708
2.7482,0.044166667,0.043333333,0.063333333,0.051666667,2.941666667,2.245,0,-21.56980833,3.493416667,157.5120167,5.516302083,-1.090625,-14.49276042
3.4166,0.0425,0.043333333,0.110833333,0.103333333,5.841666667,3.954166667,0.061666667,-3.946725,9.526441667,219.288125,0.977552083,0.313125,-15.36317708
2.9037,0.015833333,0.029166667,0.029166667,0.038333333,2.933333333,1.805833333,0,9.215466667,12.380075,88.51928333,-2.942083333,1.16140625,-14.97932292
4.1905,0.020833333,0.028333333,0.04,0.038333333,2.175,1.295833333,0,-8.313258333,29.15035,270.4522167,1.937083333,5.120520833,-13.90604167
3.6326,0.01,0.026666667,0.0375,0.028333333,0.741666667,0.418333333,0,-5.890808333,9.574191667,287.5652167,1.333958333,0.303333333,-15.785
3.6389,0.008326395,0.012489592,0.020815987,0.024146545,1.598667777,1.064945878,0,-7.22746045,11.82259784,150.294413,1.647689425,1.131817236,-15.78981057
2.4889,0.019166667,0.024166667,0.013333333,0.015,4.108333333,3.191666667,0,-3.546341667,30.05489167,296.942075,0.767864583,4.911666667,-13.57880208
3.8983,0.011666667,0.023333333,0.036666667,0.040833333,4.358333333,2.418333333,8.33E-04,-11.86108333,9.228575,265.7600083,2.821979167,-0.027760417,-15.31276042
3.5643,0.016652789,0.014154871,0.016652789,0.024146545,4.021648626,2.201498751,0,-5.479059117,20.18712739,261.7085512,1.158617818,3.191298918,-15.55953372
2.6916,0.008333333,0.0275,0.0225,0.029166667,2.058333333,1.245833333,0,-7.808041667,5.451291667,149.2088167,1.749375,-0.96125,-15.7528125
3.8519,0.014166667,0.015,0.026666667,0.02,0.658333333,0.300833333,0,-5.820383333,1.063091667,153.1588833,1.275625,-2.053385417,-15.67213542
2.7672,0.0125,0.0175,0.039166667,0.035,2.125,1.289166667,0,-1.041458333,1.590258333,286.95145,-0.045677083,-1.7496875,-15.8078125
2.0935,0.005828476,0.013322231,0.026644463,0.013322231,2.123230641,1.486261449,0,-7.694313072,7.150691091,339.3584763,1.736781848,-0.267797669,-15.79386969
2.3818,0.014166667,0.0275,0.021666667,0.025,4.3,2.964166667,0,-9.26635,11.602225,321.4792083,2.22828125,0.828541667,-15.52255208
2.1724,0.005833333,0.005833333,0.025833333,0.01,2.166666667,1.313333333,0,-4.523366667,37.99035833,171.1051333,0.705572917,7.650104167,-13.96739583
2.1429,0.019182652,0.024186822,0.031693078,0.036697248,4.412010008,3.039199333,0,-9.307814846,33.94859049,213.2708424,2.228732277,6.642306088,-14.42066305
4.118,0.035833333,0.028333333,0.026666667,0.0275,2.691666667,1.523333333,0,-7.225416667,22.991275,51.47473333,1.69578125,3.987864583,-15.21557292
2.7594,0.015833333,0.0325,0.054166667,0.045,2.1,1.161666667,0,-13.717725,26.86120833,51.21430833,3.008229167,5.12828125,-14.76286458
2.2645,0.003333333,0.008333333,0.008333333,0.010833333,1.975,1.361666667,0,-12.625075,7.168825,124.7033417,3.291354167,-0.16890625,-15.48166667
2.6229,0.005833333,0.005,0.023333333,0.02,1.108333333,0.945833333,0,-6.418725,10.50115,312.6260167,1.67234375,0.76828125,-15.72046875
3.1948,0.0275,0.045,0.028333333,0.03,3.216666667,1.816666667,0,2.99075,-1.923283333,264.2690083,-1.140625,-2.611875,-15.05046875
2.7103,0.009166667,0.018333333,0.026666667,0.028333333,2.875,1.855833333,0,0.3756,13.69646667,324.5690917,-0.48828125,1.29296875,-15.65432292
2.5927,0.0525,0.045833333,0.064166667,0.0625,3.491666667,2.489166667,0.025833333,-8.577125,39.157,102.9970333,2.1046875,7.746041667,-12.68380208
2.3614,0.015,0.015833333,0.029166667,0.03,1.066666667,0.758333333,0,-8.201225,52.03683333,53.414075,2.1475,10.34854167,-10.57161458
2.787,0.014166667,0.013333333,0.028333333,0.028333333,2.775,1.764166667,0,6.007808333,20.019475,320.4243083,-1.875208333,3.11734375,-14.54802083
2.379,0.015,0.018333333,0.0425,0.039166667,1.25,1.094166667,0,-0.285125,2.924308333,220.3747583,-0.27125,-1.53609375,-15.83177083
3.2156,0.0325,0.0425,0.030833333,0.0375,4.208333333,2.455833333,0,-4.646325,52.99534167,321.7910083,1.022864583,11.14765625,-10.96760417
3.4308,0.0475,0.080833333,0.081666667,0.086666667,2.983333333,2.2975,0.005833333,-9.770925,35.72211667,286.8632,2.411458333,6.824375,-13
2.248,0.010833333,0.011666667,0.019166667,0.0125,0.883333333,0.629166667,0,-6.652733333,26.27345,159.4637667,1.5596875,4.533958333,-15.1846875
3.4223,0,0.011666667,0.0075,0.010833333,2.533333333,1.654166667,0,-7.33,6.191783333,268.26605,1.737864583,-0.5034375,-15.74885417
2.6108,0.017485429,0.025811823,0.034138218,0.033305579,5.104079933,3.631973356,0,1.64011657,0.411199001,103.4094088,-1.101998335,-2.006504996,-15.45186303
2.4003,0.006666667,0.004166667,0.025833333,0.021666667,2.125,1.5675,0,-5.824325,24.67846667,245.88545,1.285260417,4.093125,-14.04625
3.8783,0.016666667,0.025,0.035,0.0325,2.375,1.74,0,-10.61115833,26.39381667,46.28319167,2.58703125,4.77453125,-14.95755208
2.488,0,0.009166667,0.0125,0.0125,2.166666667,1.821666667,0,-5.333025,4.863783333,271.445575,1.047916667,-1.03734375,-15.86953125
2.2167,0.008333333,0.009166667,0.011666667,0.010833333,1.191666667,0.708333333,0,-4.228816667,27.97996667,116.9587917,0.83703125,5.45046875,-15.05505208
2.9793,0.016666667,0.034166667,0.035,0.029166667,2.875,2.1975,0,0.686225,6.046025,114.3637167,-0.589427083,-0.834270833,-15.83208333
2.7034,0.0175,0.028333333,0.024166667,0.03,4.341666667,3.370833333,0,-4.319716667,4.9896,115.0487,0.753802083,-0.86609375,-14.30171875
3.0692,0.02,0.023333333,0.023333333,0.018333333,1.666666667,1.333333333,0,-3.989175,26.3473,297.52525,0.271979167,4.999895833,-14.99291667
2.3157,0,0.005,0.013333333,0.013333333,2.691666667,1.828333333,0,-3.123491667,37.618525,305.197,0.53578125,7.808177083,-14.05927083
2.8271,0.013333333,0.0425,0.066666667,0.0525,2.691666667,1.563333333,0,-0.166141667,3.974358333,321.1373417,-0.427760417,-1.095572917,-16.00739583
2.6546,0.029166667,0.031666667,0.023333333,0.019166667,3.55,2.8675,0,0.437525,-8.560533333,181.2792083,-0.5225,-4.418333333,-15.09239583
2.2802,0.01,0.014166667,0.014166667,0.016666667,3.991666667,2.690833333,0,1.802575,-8.895733333,188.5769667,-0.9084375,-4.712916667,-14.51286458
2.4574,0.013333333,0.019166667,0.040833333,0.0325,1.891666667,1.84,0,-1.693058333,2.986791667,170.3831667,0.075260417,-1.6596875,-15.79734375
2.2482,0.013333333,0.019166667,0.026666667,0.0375,1.733333333,1.103333333,0,-2.589541667,4.182541667,21.633825,0.472239583,-0.91296875,-15.94880208
2.9883,0.008340284,0.01000834,0.019182652,0.014178482,0.93411176,0.553794829,0,11.77525438,7.674945788,325.2003169,-3.584288991,-0.28925146,-15.02705379
2.4573,0.014166667,0.020833333,0.04,0.036666667,1.858333333,1.26,8.33E-04,-6.590883333,4.824958333,306.8340833,1.649010417,-0.6259375,-15.64713542
2.2763,0.021684737,0.019182652,0.020016681,0.023352794,2.418682235,2.057547957,0,-19.62177648,18.39748123,175.2732611,4.954858215,2.635998749,-14.17869058
3.9358,0.011666667,0.016666667,0.018333333,0.030833333,3.575,2.830833333,0,-6.511491667,20.95094167,279.463675,1.469635417,3.1671875,-14.446875
2.2329,0.010833333,0.015833333,0.0375,0.044166667,3.058333333,2.113333333,8.33E-04,-8.983391667,17.26040833,99.57914167,2.298958333,2.63515625,-15.26458333
4.1793,0.018333333,0.025,0.030833333,0.030833333,3.241666667,1.731666667,0,-18.01274167,18.32833333,82.51333333,4.452395833,2.5640625,-14.69114583
3.7655,0.0125,0.035833333,0.034166667,0.0375,1.166666667,0.741666667,0,0.4195,3.364875,323.95375,-0.555625,-1.226197917,-15.88833333
3.0747,0.005,0.005833333,0.005833333,0.006666667,3.2,1.970833333,0,-0.274316667,52.26223333,123.312575,-0.228333333,11.06005208,-11.32140625
3.6495,0.027522936,0.031693078,0.030025021,0.037531276,3.219349458,1.763969975,0.003336113,-8.479933278,36.16913261,60.25210175,2.039772727,6.250886155,-12.97607381
2.4591,0.015833333,0.0225,0.05,0.054166667,2.183333333,1.2725,0,-6.75145,9.956316667,221.0327417,1.554895833,0.3034375,-15.41567708
2.219,0.013322231,0.014154871,0.032472939,0.023313905,2.223147377,1.6877602,8.33E-04,-7.696369692,22.75796003,165.4530808,1.799854288,3.704465029,-14.95451707
2.6101,0.020833333,0.035833333,0.044166667,0.050833333,2.491666667,1.699166667,0.0025,0.869916667,25.02295,267.3547083,-0.495520833,4.703229167,-14.976875
3.0728,0.025833333,0.051666667,0.06,0.056666667,2.975,2.549166667,0,-10.31068333,40.00958333,285.4285,2.553645833,7.553697917,-12.54401042
3.6438,0.010833333,0.018333333,0.010833333,0.014166667,1.633333333,1.0825,0,-2.710683333,1.584475,143.6833667,0.546822917,-1.727291667,-15.75197917
3.341,0.004166667,0.005833333,0.011666667,0.005833333,1.483333333,1.026666667,0,-6.787433333,8.202916667,258.5918583,1.558385417,-0.027604167,-15.79703125
2.1335,0.015833333,0.015833333,0.036666667,0.021666667,0.916666667,0.654166667,0,-5.702133333,7.502325,292.2851083,1.202708333,-0.18453125,-15.83401042
2.6107,0.0225,0.023333333,0.025,0.023333333,0.95,0.5425,0,-21.14311667,38.74695,88.704,5.51484375,7.541979167,-12.91421875
3.7141,0.006666667,0.010833333,0.0275,0.018333333,1.391666667,0.831666667,0,-8.190258333,26.92456667,70.612075,1.926510417,5.077239583,-14.79536458
2.4945,0.025833333,0.049166667,0.061666667,0.055833333,2.608333333,1.72,0,-6.434858333,5.342766667,298.4356167,1.646614583,-0.717083333,-15.43239583
3.4584,0.038397329,0.04590985,0.084307179,0.094323873,3.355592654,2.401502504,0.025876461,-8.513647746,21.90744574,178.706586,1.883660267,3.576064274,-14.84734975
1.999,0.018333333,0.02,0.025,0.02,2.025,1.821666667,8.33E-04,-6.856775,25.30371667,120.8509417,1.485104167,4.571145833,-14.7875
2.2939,0.001666667,0.0125,0.019166667,0.015,2.216666667,1.828333333,0,-4.3367,4.838933333,242.29205,0.979322917,-0.726822917,-15.89927083
2.6399,0.009991674,0.019983347,0.014154871,0.020815987,1.415487094,0.755203997,0,-1.388701082,21.4285179,163.7882015,-0.053965445,3.564529559,-15.58602206
1.8288,0.013322231,0.005828476,0.005828476,0.006661116,3.388842631,2.181515404,0,-5.179891757,31.50978351,40.63937552,1.122658201,6.210189425,-14.67183597
2.6067,0.004166667,0.01,0.0225,0.021666667,1.825,1.1575,0,-8.4516,5.413391667,93.08455833,1.937864583,-0.87890625,-15.75270833
3.2445,0.014166667,0.03,0.036666667,0.035833333,3.933333333,2.778333333,0,-9.673541667,2.366391667,149.7408167,2.414635417,-1.429166667,-15.54302083
3.7878,0.014166667,0.019166667,0.030833333,0.034166667,2.608333333,1.754166667,0,-13.74123333,29.34766667,284.67635,3.540208333,5.452708333,-14.32505208
2.0303,0.01,0.01,0.006666667,0.005833333,1.566666667,0.97,0,-7.781816667,9.416575,273.4318083,1.985520833,0.885833333,-15.72390625
2.0028,0.015,0.019166667,0.02,0.021666667,1.633333333,1.155833333,0,-4.077966667,8.0257,28.38555,0.828177083,0.458229167,-15.79703125
3.4278,0.005833333,0.003333333,0.003333333,0.003333333,1.766666667,1.185833333,0,-4.357308333,0.270883333,140.0618667,1.056510417,-2.204270833,-15.69817708
3.0698,0.0025,0.0125,0.010833333,0.011666667,1.316666667,0.868333333,0,-7.940041667,26.23884167,112.06345,1.7653125,4.728020833,-15.14822917
2.3634,0.01,0.01,0.0175,0.02,1.725,1.035833333,0,-8.17345,5.934158333,53.09385833,1.965729167,-0.390885417,-15.61901042
2.3984,0.010833333,0.008333333,0.018333333,0.013333333,2.158333333,1.3525,0,-5.32165,4.824791667,89.5131,1.437552083,-0.7625,-15.80880208
1.8382,0.008333333,0.016666667,0.018333333,0.021666667,3.483333333,2.061666667,0,-28.18648333,26.73436667,333.9820667,7.1978125,4.412083333,-13.39880208
2.4717,0.013333333,0.015833333,0.033333333,0.019166667,1.916666667,0.960833333,0,0.588891667,21.912775,325.699175,-0.278802083,3.977083333,-14.83895833
3.1346,0.038365304,0.045037531,0.050041701,0.071726439,4.178482068,2.150125104,0.010842369,-9.558448707,21.53142619,254.4838782,2.160394078,2.745934112,-14.35420142
3.6067,0.012489592,0.01498751,0.020815987,0.013322231,2.039966694,1.460449625,0,-13.16626978,29.13099917,269.0632223,3.338624063,5.580974188,-14.46934846
2.0837,0.015846539,0.015846539,0.024186822,0.025020851,2.969140951,1.632193495,0,-19.61270225,45.42979983,63.79809008,5.011259383,8.868901168,-11.80176188
2.6586,0.023333333,0.03,0.039166667,0.0325,3.5,2.1175,0,-8.555808333,36.91635833,217.9370417,1.939166667,7.158020833,-13.33552083
2.6428,0.018348624,0.025020851,0.040867389,0.039199333,2.743953294,1.605504587,0.010842369,-2.359274395,10.59996664,271.8766889,0.244109675,0.390533778,-15.7089241
2.2404,0.004166667,0.015,0.024166667,0.018333333,2.583333333,1.785833333,0,-7.06435,5.390366667,168.620075,1.658229167,-0.797552083,-15.765
3.8271,0.019166667,0.016666667,0.021666667,0.023333333,2.075,1.271666667,0,0.6874,27.4049,132.2860083,-0.4990625,5.068020833,-14.85796875
2.1124,0.020215633,0.016172507,0.032345013,0.029649596,1.900269542,1.071428571,0.004043127,-5.669743935,14.27998652,30.39233154,1.038746631,1.466559973,-15.45224057
2.3238,0.003333333,0.010833333,0.018333333,0.016666667,2.108333333,1.410833333,0,2.147091667,19.75938333,113.5201083,-0.888072917,3.736927083,-15.461875
3.2735,0.0175,0.04,0.025833333,0.031666667,2.958333333,1.584166667,0,8.418833333,6.35715,139.8728917,-2.57921875,-0.672552083,-14.71234375
2.145,0.015,0.018333333,0.026666667,0.016666667,1.666666667,1.0925,0,-4.146566667,1.921033333,341.9305167,0.753854167,-1.877291667,-15.88151042
3.5521,0.005833333,0.014166667,0.0125,0.016666667,2.875,1.56,0,-8.5674,7.518741667,70.42333333,2.12453125,-0.190572917,-15.79416667
2.731,0.0275,0.04,0.050833333,0.063333333,2.666666667,1.395833333,0,-1.940641667,1.819741667,302.8873083,0.233333333,-1.725572917,-15.78859375
2.4818,0.028333333,0.028333333,0.0325,0.038333333,1.666666667,0.998333333,0,-7.214816667,-0.924475,91.20045,1.653177083,-2.520364583,-15.5421875
2.223,0.014166667,0.02,0.023333333,0.025833333,1.433333333,1.47,8.33E-04,-6.49905,5.111375,237.7502667,1.592135417,-0.562864583,-15.7684375
2.4562,0.040833333,0.045,0.081666667,0.085,3.45,2.9275,0,-6.476508333,23.908875,169.09775,1.372708333,4.2078125,-14.95328125
2.9684,0.040833333,0.0475,0.075833333,0.084166667,5.008333333,3.761666667,0,-7.737041667,20.41205833,167.6012083,1.708697917,3.174322917,-15.18098958
1.8586,0.005833333,0.011666667,0.0375,0.035833333,0.741666667,0.4325,0,-5.832208333,15.295675,345.887,1.106354167,1.802135417,-15.9246875
2.437,0.006666667,0.021666667,0.033333333,0.0375,4.783333333,2.850833333,0,-41.51791667,7.042791667,200.415475,10.16177083,-0.38375,-11.98640625
2.0953,0.026666667,0.039166667,0.035833333,0.0325,4.375,2.819166667,0,-3.97935,30.73438333,11.1416,0.677395833,6.036197917,-14.65447917
2.2213,0.014166667,0.015833333,0.031666667,0.031666667,2.766666667,1.613333333,0,-9.3033,5.356125,93.50809167,2.148177083,-0.74109375,-15.54447917
2.6077,0.010833333,0.0175,0.02,0.018333333,0.975,0.5975,0,-6.796308333,6.00785,90.76216667,1.50421875,-0.637604167,-15.82979167
1.919,0.006666667,0.005833333,0.025833333,0.025,2.033333333,1.16,0,-9.16745,14.01605,178.9471333,2.065364583,1.602447917,-15.73786458
1.7592,0.001666667,0.003333333,0.004166667,0.0025,2.591666667,1.6525,0,-11.38741667,32.100175,80.703225,2.952135417,5.949739583,-13.96307292
2.3895,0.03080766,0.034970858,0.04662781,0.043297252,4.021648626,2.244796003,0.013322231,-5.431390508,44.05335554,202.1302581,1.194941715,8.883586595,-12.10616153
2.3747,0.0175,0.021666667,0.024166667,0.0225,0.791666667,0.353333333,0,-3.997241667,23.48274167,113.8241417,0.825989583,4.102604167,-15.27473958
3.727,0.006666667,0.016666667,0.031666667,0.024166667,1.475,0.8875,0,-10.65753333,-0.273883333,201.1594417,2.584947917,-2.406302083,-15.49302083
2.6553,0.0175,0.020833333,0.025833333,0.03,2.791666667,1.6125,0,-5.97665,26.738975,167.8158083,1.02578125,4.822239583,-13.99083333
2.1722,0.0025,0.005833333,0.01,0.0075,1.558333333,0.995,0,-2.526433333,20.29105833,147.949275,0.1978125,3.02625,-15.63994792
2.5872,0.010833333,0.009166667,0.021666667,0.010833333,1.975,1.164166667,0,0.405316667,7.088008333,274.9267833,-0.560625,-0.42171875,-15.8984375
1.4618,0.009166667,0.005833333,0.005833333,0.005833333,1.108333333,0.75,0,-9.773733333,4.313883333,116.8110333,2.35953125,-1.193177083,-15.64447917
2.1361,0.011666667,0.015,0.028333333,0.0225,1.35,0.734166667,0,-11.288375,20.38364167,306.770975,2.7034375,2.989791667,-15.03161458
2.4332,0.021666667,0.021666667,0.035,0.048333333,2.108333333,1.3625,0,-4.511091667,14.42903333,89.002725,0.82375,1.671145833,-15.62338542
1.7536,0.008333333,0.02,0.028333333,0.028333333,2.883333333,2.214166667,0,-28.436375,34.33303333,338.5612167,7.351354167,6.044479167,-12.591875
2.1996,0.01,0.024166667,0.035,0.03,3.583333333,2.996666667,0,-14.56295833,12.78800833,254.753025,3.6709375,1.237916667,-15.11416667
2.4305,0.015833333,0.0325,0.05,0.055833333,1.716666667,0.915,0,-3.530183333,-0.865575,311.9659833,0.668541667,-2.434114583,-15.70666667
2.3647,0.0125,0.0175,0.028333333,0.0225,1.566666667,0.789166667,0,-1.868816667,1.71975,233.3750667,0.3225,-1.6825,-15.84041667
2.4403,0.014166667,0.025,0.063333333,0.064166667,2.691666667,1.236666667,0,-9.122066667,46.24040833,13.82414167,2.4734375,9.6365625,-12.54302083
3.3657,8.33E-04,0.006666667,0.005833333,0.005,1.716666667,1.216666667,0,-8.1965,8.266883333,55.03858333,2.038125,0.131666667,-15.73385417
3.6805,0.009166667,0.035833333,0.075,0.105,5.091666667,5.003333333,0,8.204216667,7.445166667,108.892175,-2.422447917,-0.61921875,-15.83567708
1.9234,0.015,0.0125,0.0225,0.018333333,2.666666667,1.801666667,0,-9.909525,29.95608333,175.6307833,2.24703125,5.73140625,-14.61161458
3.8823,0.028333333,0.035833333,0.055,0.035833333,1.708333333,0.943333333,0,-23.80843333,3.185175,150.6192167,6.048177083,-1.543333333,-14.53078125
3.7354,0.001666667,0.013333333,0.02,0.023333333,2.058333333,1.229166667,0,0.133525,22.58775,165.51575,-0.420625,3.825625,-15.121875
2.7311,0.03,0.0275,0.0275,0.031666667,2.941666667,2.088333333,0,-14.834825,63.456075,141.4276417,3.937760417,11.64520833,-8.13734375
3.576,0.015,0.016666667,0.020833333,0.016666667,3.416666667,1.839166667,0.009166667,-6.920141667,53.25136667,286.3583,1.613125,11.21583333,-10.86098958
2.4346,0.02,0.049166667,0.034166667,0.026666667,3.083333333,2.260833333,0.031666667,-7.977933333,18.5887,120.2554417,1.686927083,2.69953125,-14.91307292
2.5446,0.014166667,0.015,0.026666667,0.024166667,2.216666667,1.276666667,0,-6.887175,34.977825,162.332325,1.68171875,6.896770833,-13.45208333
2.8768,0.00500417,0.030025021,0.04587156,0.035029191,2.585487907,1.618015013,0,1.095262719,4.475829858,51.48663887,-0.78617598,-0.954024187,-15.96971435
4.0773,0.023333333,0.023333333,0.026666667,0.0225,3.066666667,1.926666667,0,-0.651441667,22.5962,182.9618917,-0.13671875,4.018854167,-15.44270833
3.9438,0.015833333,0.021666667,0.03,0.025,1.216666667,0.609166667,0,-4.770808333,1.992716667,79.28684167,1.0140625,-1.573229167,-15.73739583
2.7344,0.018333333,0.035,0.036666667,0.041666667,2.208333333,1.8475,0,-1.686875,4.72605,141.698475,0.21390625,-0.940677083,-15.86609375
2.4334,0.035,0.055,0.06,0.058333333,1.816666667,1.111666667,0,-5.411808333,11.85913333,68.39390833,1.143125,0.946822917,-15.46838542
2.331,0.016652789,0.024979184,0.034970858,0.03080766,1.523730225,1.302248127,0,-1.407360533,8.849925062,191.8562948,0.153361782,0.417776853,-15.94421316
2.0473,0.005833333,0.006666667,0.008333333,0.010833333,2.433333333,1.4525,0,-5.781391667,2.334158333,345.0464833,1.568020833,-1.319583333,-15.75432292
2.803,0.019983347,0.017485429,0.022481266,0.019983347,1.490424646,0.746044963,0,1.200291424,22.21708576,129.3741632,-0.757129475,3.518266028,-13.96544546
2.0518,0.008333333,0.006666667,0.010833333,0.010833333,1.575,0.899166667,0,-6.188425,31.959325,100.153625,1.433125,6.4296875,-14.58489583
3.7125,0.021666667,0.04,0.05,0.045833333,3.375,2.235,0,9.692975,24.87454167,202.695025,-3.114375,4.282864583,-13.75932292
2.4325,0.015,0.01,0.015,0.019166667,0.983333333,0.583333333,0,-3.946683333,1.956666667,146.2638333,0.855833333,-1.569739583,-15.76135417
2.2447,0.008326395,0.012489592,0.012489592,0.013322231,2.539550375,1.597002498,0,14.44199833,-1.057926728,90.76102415,-4.353455454,-2.755880516,-14.73506453
3.6781,0.010833333,0.009166667,0.013333333,0.010833333,2.058333333,1.34,0,-7.415616667,4.836441667,58.9569,1.750677083,-0.939270833,-15.771875
2.4972,0.005,0.01,0.0175,0.014166667,1.625,0.874166667,0,-7.860383333,3.3427,166.8102,2.021510417,-1.42328125,-15.6965625
3.9064,0.015,0.024166667,0.031666667,0.021666667,2.166666667,1.345,0,-5.415558333,0.515516667,47.08766667,1.172239583,-2.212395833,-15.66666667
3.878,0.025,0.034166667,0.059166667,0.046666667,2.883333333,1.924166667,0,-21.31581667,34.49965833,222.3702583,5.243697917,6.533333333,-13.25661458
3.8195,0.009166667,0.015,0.026666667,0.0175,2.025,1.203333333,0,-10.13791667,3.643316667,79.33416667,2.499375,-1.2378125,-15.56515625
3.5408,0.035,0.045833333,0.07,0.070833333,4.866666667,2.981666667,0,-15.13149167,16.11838333,170.0887083,3.822552083,2.161145833,-14.61796875
4.1972,0.03,0.053333333,0.0675,0.065,4.6,2.836666667,0.021666667,-8.578075,34.52178333,131.382525,2.010625,6.388125,-12.95338542
3.4462,0.008333333,0.014166667,0.013333333,0.015833333,2.883333333,1.7975,0,-16.45174167,26.54485,78.4327,3.781145833,4.3978125,-14.65171875
2.3038,0.028333333,0.035,0.041666667,0.040833333,1.491666667,0.7075,0,-7.365166667,3.366233333,342.4187917,1.5403125,-1.498645833,-15.47411458
2.2791,0.010833333,0.014166667,0.0175,0.020833333,1.816666667,1.5025,0,-5.738325,13.03253333,202.655625,1.294322917,1.3025,-15.72453125
2.5934,0.013333333,0.0175,0.02,0.016666667,3.275,1.930833333,0,7.444691667,23.3745,198.5758917,-2.40765625,3.67671875,-14.08677083
2.6927,0.035,0.048333333,0.051666667,0.056666667,3.608333333,2.135,0.0325,-7.672191667,39.0426,77.0846,1.791614583,7.572135417,-12.70958333
2.5168,0.020833333,0.0375,0.036666667,0.033333333,1.091666667,0.559166667,0,-4.082283333,6.622141667,79.52544167,0.799739583,-0.438697917,-15.798125
2.6286,0.005828476,0.01498751,0.023313905,0.028309742,1.323896753,1.32805995,0,-2.542373022,-0.36868443,127.2100916,0.467735221,-2.305786844,-15.69207952
2.1594,0.0175,0.016666667,0.030833333,0.04,3.1,2.0525,0,-3.64455,23.602625,106.8189083,0.662916667,4.048645833,-15.25041667
3.0627,0.002502085,0.011676397,0.024186822,0.01000834,1.567973311,1.266055046,0,-6.372101751,8.964295246,284.4018849,1.440523353,0.011050876,-15.85665138
2.2263,0.014166667,0.015,0.02,0.019166667,1.708333333,0.978333333,0,-6.03515,29.561275,101.8084167,1.335885417,5.567135417,-14.95604167
2.3526,0.033333333,0.039166667,0.053333333,0.060833333,3.525,2.413333333,0,0.4524,26.012025,183.692425,-0.423125,4.750625,-14.335625
3.6113,0.02,0.028333333,0.029166667,0.025833333,4.208333333,2.138333333,0,-15.52469167,34.0755,112.3853667,3.9965625,6.428385417,-13.39921875
3.7457,0.015833333,0.02,0.0225,0.018333333,2.941666667,1.884166667,0,-3.567808333,9.791166667,58.75255,0.7259375,0.597239583,-15.90057292
2.6153,0.0175,0.039166667,0.043333333,0.0575,6.441666667,3.8075,0,14.18655833,0.345833333,118.569675,-4.366666667,-2.23625,-14.79572917
3.464,8.34E-04,0.003336113,0.002502085,0.001668057,2.201834862,1.562135113,0,-4.541401168,0.769357798,145.5918432,1.024499583,-1.884747706,-15.74035655
1.8674,0.0125,0.013333333,0.011666667,0.018333333,4.233333333,3.208333333,0,-6.392841667,21.15688333,112.2684833,1.27796875,3.697760417,-15.37119792
2.0731,0.009166667,0.0175,0.035,0.040833333,3.45,2.33,0,2.52365,24.01401667,34.72846667,-1.11625,4.20234375,-15.33317708
3.789,0.025833333,0.088333333,0.085,0.089166667,4.266666667,2.615833333,0.034166667,-6.048441667,29.07474167,177.2297667,1.364010417,4.977552083,-13.50390625
